Jumlah Input	Jumlah Epoch	Jumlah Neuron	Jumlah Batch Size	Akurasi (%)
25	32	2	2	48.75%
25	32	4	32	25.00%
25	32	4	16	35.00%
25	32	4	8	52.50%
25	32	4	4	76.25%
25	32	4	2	96.25%
25	32	8	32	42.50%
25	32	8	16	61.25%
25	32	8	8	73.75%
25	32	8	4	82.50%
25	32	8	2	100.00%
25	32	10	32	56.25%
25	32	10	16	71.25%
25	32	10	8	81.25%
25	32	10	4	98.75%
25	32	10	2	98.75%
25	32	12	32	53.75%
25	32	12	16	61.25%
25	32	12	8	98.75%
25	32	12	4	100.00%
25	32	12	2	98.75%
25	32	14	32	66.25%
25	32	14	16	83.75%
25	32	14	8	97.50%
25	32	14	4	97.50%
25	32	14	2	98.75%
25	32	16	32	70.00%
25	32	16	16	95.00%
25	32	16	8	98.75%
25	32	16	4	100.00%
25	32	16	2	100.00%
25	64	2	32	46.25%
25	64	2	16	37.50%
25	64	2	8	37.50%
25	64	2	4	25.00%
25	64	2	2	51.25%
25	64	4	32	35.00%
25	64	4	16	56.25%
25	64	4	8	55.00%
25	64	4	4	73.75%
25	64	4	2	91.25%
25	64	8	32	82.50%
25	64	8	16	98.75%
25	64	8	8	100.00%
25	64	8	4	100.00%
25	64	8	2	100.00%
25	64	10	32	53.75%
25	64	10	16	100.00%
25	64	10	8	100.00%
25	64	10	4	100.00%
25	64	10	2	100.00%
25	64	12	32	72.50%
25	64	12	16	98.75%
25	64	12	8	100.00%
25	64	12	4	100.00%
25	64	12	2	100.00%
25	64	14	32	78.75%
25	64	14	16	87.50%
25	64	14	8	100.00%
25	64	14	4	100.00%
25	64	14	2	100.00%
25	64	16	32	96.25%
25	64	16	16	96.25%
25	64	16	8	100.00%
25	64	16	4	100.00%
25	64	16	2	100.00%
25	128	2	32	27.50%
25	128	2	16	21.25%
25	128	2	8	55.00%
25	128	2	4	58.75%
25	128	2	2	62.50%
25	128	4	32	47.50%
25	128	4	16	65.00%
25	128	4	8	87.50%
25	128	4	4	100.00%
25	128	4	2	100.00%
25	128	8	32	83.75%
25	128	8	16	92.50%
25	128	8	8	100.00%
25	128	8	4	100.00%
25	128	8	2	100.00%
25	128	10	32	62.50%
25	128	10	16	97.50%
25	128	10	8	100.00%
25	128	10	4	100.00%
25	128	10	2	100.00%
25	128	12	32	96.25%
25	128	12	16	100.00%
25	128	12	8	100.00%
25	128	12	4	100.00%
25	128	12	2	100.00%
25	128	14	32	100.00%
25	128	14	16	100.00%
25	128	14	8	100.00%
25	128	14	4	100.00%
25	128	14	2	100.00%
25	128	16	32	100.00%
25	128	16	16	100.00%
25	128	16	8	100.00%
25	128	16	4	100.00%
25	128	16	2	100.00%
Jumlah Epoch	Jumlah Input	Jumlah Neuron	Jumlah Batch Size	Akurasi (%)
30	2	2	32	12.50%
30	2	2	16	8.75%
30	2	2	8	15.00%
30	2	2	4	16.25%
30	2	2	2	18.75%
30	2	4	32	16.25%
30	2	4	16	15.00%
30	2	4	8	17.50%
30	2	4	4	17.50%
30	2	4	2	21.25%
30	2	8	32	12.50%
30	2	8	16	12.50%
30	2	8	8	15.00%
30	2	8	4	20.00%
30	2	8	2	21.25%
30	2	10	32	11.25%
30	2	10	16	11.25%
30	2	10	8	20.00%
30	2	10	4	13.75%
30	2	10	2	20.00%
30	2	12	32	11.25%
30	2	12	16	15.00%
30	2	12	8	13.75%
30	2	12	4	18.75%
30	2	12	2	20.00%
30	2	14	32	17.50%
30	2	14	16	20.00%
30	2	14	8	13.75%
30	2	14	4	17.50%
30	2	14	2	20.00%
30	2	16	32	10.00%
30	2	16	16	16.25%
30	2	16	8	8.75%
30	2	16	4	21.25%
30	2	16	2	17.50%
30	4	2	32	12.50%
30	4	2	16	11.25%
30	4	2	8	12.50%
30	4	2	4	18.75%
30	4	2	2	12.50%
30	4	4	32	11.25%
30	4	4	16	8.75%
30	4	4	8	18.75%
30	4	4	4	15.00%
30	4	4	2	20.00%
30	4	8	32	13.75%
30	4	8	16	17.50%
30	4	8	8	12.50%
30	4	8	4	18.75%
30	4	8	2	23.75%
30	4	10	32	8.75%
30	4	10	16	11.25%
30	4	10	8	22.50%
30	4	10	4	22.50%
30	4	10	2	30.00%
30	4	12	32	22.50%
30	4	12	16	12.50%
30	4	12	8	31.25%
30	4	12	4	26.25%
30	4	12	2	22.50%
30	4	14	32	22.50%
30	4	14	16	20.00%
30	4	14	8	25.00%
30	4	14	4	21.25%
30	4	14	2	27.50%
30	4	16	32	20.00%
30	4	16	16	26.25%
30	4	16	8	20.00%
30	4	16	4	22.50%
30	4	16	2	31.25%
30	8	2	32	17.50%
30	8	2	16	10.00%
30	8	2	8	20.00%
30	8	2	4	13.75%
30	8	2	2	17.50%
30	8	4	32	13.75%
30	8	4	16	26.25%
30	8	4	8	16.25%
30	8	4	4	12.50%
30	8	4	2	33.75%
30	8	8	32	21.25%
30	8	8	16	21.25%
30	8	8	8	12.50%
30	8	8	4	26.25%
30	8	8	2	25.00%
30	8	10	32	23.75%
30	8	10	16	23.75%
30	8	10	8	28.75%
30	8	10	4	26.25%
30	8	10	2	36.25%
30	8	12	32	17.50%
30	8	12	16	27.50%
30	8	12	8	26.25%
30	8	12	4	30.00%
30	8	12	2	30.00%
30	8	14	32	23.75%
30	8	14	16	33.75%
30	8	14	8	20.00%
30	8	14	4	31.25%
30	8	14	2	37.50%
30	8	16	32	16.25%
30	8	16	16	25.00%
30	8	16	8	32.50%
30	8	16	4	28.75%
30	8	16	2	35.00%
30	16	2	32	17.50%
30	16	2	16	12.50%
30	16	2	8	27.50%
30	16	2	4	25.00%
30	16	2	2	23.75%
30	16	4	32	16.25%
30	16	4	16	36.25%
30	16	4	8	25.00%
30	16	4	4	41.25%
30	16	4	2	38.75%
30	16	8	32	8.75%
30	16	8	16	27.50%
30	16	8	8	32.50%
30	16	8	4	48.75%
30	16	8	2	50.00%
30	16	10	32	13.75%
30	16	10	16	42.50%
30	16	10	8	36.25%
30	16	10	4	42.50%
30	16	10	2	52.50%
30	16	12	32	42.50%
30	16	12	16	33.75%
30	16	12	8	32.50%
30	16	12	4	38.75%
30	16	12	2	56.25%
30	16	14	32	35.00%
30	16	14	16	37.50%
30	16	14	8	45.00%
30	16	14	4	38.75%
30	16	14	2	53.75%
30	16	16	32	42.50%
30	16	16	16	36.25%
30	16	16	8	45.00%
30	16	16	4	57.50%
30	16	16	2	58.75%
30	32	2	32	25.00%
30	32	2	16	25.00%
30	32	2	8	20.00%
30	32	2	4	53.75%
30	32	2	2	40.00%
30	32	4	32	25.00%
30	32	4	16	32.50%
30	32	4	8	75.00%
30	32	4	4	66.25%
30	32	4	2	87.50%
30	32	8	32	70.00%
30	32	8	16	70.00%
30	32	8	8	97.50%
30	32	8	4	87.50%
30	32	8	2	97.50%
30	32	10	32	46.25%
30	32	10	16	87.50%
30	32	10	8	87.50%
30	32	10	4	98.75%
30	32	10	2	98.75%
30	32	12	32	81.25%
30	32	12	16	81.25%
30	32	12	8	86.25%
30	32	12	4	100.00%
30	32	12	2	100.00%
30	32	14	32	71.25%
30	32	14	16	87.50%
30	32	14	8	100.00%
30	32	14	4	98.75%
30	32	14	2	100.00%
30	32	16	32	61.25%
30	32	16	16	82.50%
30	32	16	8	98.75%
30	32	16	4	98.75%
30	32	16	2	98.75%
30	64	2	32	32.50%
30	64	2	16	35.00%
30	64	2	8	46.25%
30	64	2	4	53.75%
30	64	2	2	48.75%
30	64	4	32	51.25%
30	64	4	16	37.50%
30	64	4	8	75.00%
30	64	4	4	98.75%
30	64	4	2	100.00%
30	64	8	32	82.50%
30	64	8	16	75.00%
30	64	8	8	100.00%
30	64	8	4	100.00%
30	64	8	2	100.00%
30	64	10	32	88.75%
30	64	10	16	87.50%
30	64	10	8	100.00%
30	64	10	4	100.00%
30	64	10	2	100.00%
30	64	12	32	86.25%
30	64	12	16	98.75%
30	64	12	8	100.00%
30	64	12	4	100.00%
30	64	12	2	100.00%
30	64	14	32	100.00%
30	64	14	16	100.00%
30	64	14	8	100.00%
30	64	14	4	100.00%
30	64	14	2	100.00%
30	64	16	32	100.00%
30	64	16	16	100.00%
30	64	16	8	100.00%
30	64	16	4	100.00%
30	64	16	2	100.00%
30	128	2	32	36.25%
30	128	2	16	35.00%
30	128	2	8	48.75%
30	128	2	4	66.25%
30	128	2	2	61.25%
30	128	4	32	56.25%
30	128	4	16	96.25%
30	128	4	8	93.75%
30	128	4	4	100.00%
30	128	4	2	100.00%
30	128	8	32	91.25%
30	128	8	16	100.00%
30	128	8	8	100.00%
30	128	8	4	100.00%
30	128	8	2	100.00%
30	128	10	32	100.00%
30	128	10	16	96.25%
30	128	10	8	100.00%
30	128	10	4	100.00%
30	128	10	2	100.00%
30	128	12	32	97.50%
30	128	12	16	100.00%
30	128	12	8	100.00%
30	128	12	4	100.00%
30	128	12	2	100.00%
30	128	14	32	100.00%
30	128	14	16	100.00%
30	128	14	8	100.00%
30	128	14	4	100.00%
30	128	14	2	100.00%
30	128	16	32	98.75%
30	128	16	16	100.00%
30	128	16	8	100.00%
30	128	16	4	100.00%
30	128	16	2	100.00%
Jumlah Epoch	Jumlah Input	Jumlah Neuron	Jumlah Batch Size	Akurasi (%)
35	2	2	32	6.25%
35	2	2	16	16.25%
35	2	2	8	12.50%
35	2	2	4	15.00%
35	2	2	2	12.50%
35	2	4	32	10.00%
35	2	4	16	15.00%
35	2	4	8	17.50%
35	2	4	4	20.00%
35	2	4	2	20.00%
35	2	8	32	15.00%
35	2	8	16	16.25%
35	2	8	8	18.75%
35	2	8	4	17.50%
35	2	8	2	16.25%
35	2	10	32	15.00%
35	2	10	16	10.00%
35	2	10	8	17.50%
35	2	10	4	21.25%
35	2	10	2	20.00%
35	2	12	32	15.00%
35	2	12	16	16.25%
35	2	12	8	15.00%
35	2	12	4	20.00%
35	2	12	2	21.25%
35	2	14	32	13.75%
35	2	14	16	8.75%
35	2	14	8	11.25%
35	2	14	4	21.25%
35	2	14	2	23.75%
35	2	16	32	13.75%
35	2	16	16	20.00%
35	2	16	8	15.00%
35	2	16	4	20.00%
35	2	16	2	22.50%
35	4	2	32	12.50%
35	4	2	16	18.75%
35	4	2	8	17.50%
35	4	2	4	12.50%
35	4	2	2	18.75%
35	4	4	32	18.75%
35	4	4	16	17.50%
35	4	4	8	20.00%
35	4	4	4	20.00%
35	4	4	2	25.00%
35	4	8	32	8.75%
35	4	8	16	16.25%
35	4	8	8	23.75%
35	4	8	4	27.50%
35	4	8	2	21.25%
35	4	10	32	6.25%
35	4	10	16	25.00%
35	4	10	8	22.50%
35	4	10	4	30.00%
35	4	10	2	31.25%
35	4	12	32	17.50%
35	4	12	16	28.75%
35	4	12	8	28.75%
35	4	12	4	33.75%
35	4	12	2	21.25%
35	4	14	32	27.50%
35	4	14	16	26.25%
35	4	14	8	28.75%
35	4	14	4	20.00%
35	4	14	2	21.25%
35	4	16	32	20.00%
35	4	16	16	18.75%
35	4	16	8	26.25%
35	4	16	4	30.00%
35	4	16	2	28.75%
35	8	2	32	12.50%
35	8	2	16	11.25%
35	8	2	8	18.75%
35	8	2	4	16.25%
35	8	2	2	12.50%
35	8	4	32	18.75%
35	8	4	16	13.75%
35	8	4	8	21.25%
35	8	4	4	25.00%
35	8	4	2	26.25%
35	8	8	32	16.25%
35	8	8	16	13.75%
35	8	8	8	30.00%
35	8	8	4	25.00%
35	8	8	2	28.75%
35	8	10	32	35.00%
35	8	10	16	18.75%
35	8	10	8	23.75%
35	8	10	4	25.00%
35	8	10	2	22.50%
35	8	12	32	30.00%
35	8	12	16	40.00%
35	8	12	8	33.75%
35	8	12	4	32.50%
35	8	12	2	37.50%
35	8	14	32	17.50%
35	8	14	16	35.00%
35	8	14	8	31.25%
35	8	14	4	35.00%
35	8	14	2	36.25%
35	8	16	32	26.25%
35	8	16	16	37.50%
35	8	16	8	32.50%
35	8	16	4	37.50%
35	8	16	2	37.50%
35	16	2	32	17.50%
35	16	2	16	23.75%
35	16	2	8	12.50%
35	16	2	4	22.50%
35	16	2	2	25.00%
35	16	4	32	18.75%
35	16	4	16	25.00%
35	16	4	8	22.50%
35	16	4	4	31.25%
35	16	4	2	50.00%
35	16	8	32	35.00%
35	16	8	16	41.25%
35	16	8	8	27.50%
35	16	8	4	43.75%
35	16	8	2	53.75%
35	16	10	32	20.00%
35	16	10	16	17.50%
35	16	10	8	37.50%
35	16	10	4	55.00%
35	16	10	2	46.25%
35	16	12	32	41.25%
35	16	12	16	41.25%
35	16	12	8	42.50%
35	16	12	4	56.25%
35	16	12	2	60.00%
35	16	14	32	42.50%
35	16	14	16	40.00%
35	16	14	8	37.50%
35	16	14	4	50.00%
35	16	14	2	56.25%
35	16	16	32	33.75%
35	16	16	16	55.00%
35	16	16	8	47.50%
35	16	16	4	52.50%
35	16	16	2	58.75%
35	32	2	32	25.00%
35	32	2	16	25.00%
35	32	2	8	32.50%
35	32	2	4	48.75%
35	32	2	2	55.00%
35	32	4	32	60.00%
35	32	4	16	46.25%
35	32	4	8	76.25%
35	32	4	4	100.00%
35	32	4	2	95.00%
35	32	8	32	65.00%
35	32	8	16	58.75%
35	32	8	8	83.75%
35	32	8	4	98.75%
35	32	8	2	100.00%
35	32	10	32	51.25%
35	32	10	16	90.00%
35	32	10	8	97.50%
35	32	10	4	100.00%
35	32	10	2	98.75%
35	32	12	32	58.75%
35	32	12	16	98.75%
35	32	12	8	92.50%
35	32	12	4	97.50%
35	32	12	2	98.75%
35	32	14	32	80.00%
35	32	14	16	90.00%
35	32	14	8	98.75%
35	32	14	4	100.00%
35	32	14	2	98.75%
35	32	16	32	70.00%
35	32	16	16	98.75%
35	32	16	8	96.25%
35	32	16	4	100.00%
35	32	16	2	100.00%
35	64	2	32	23.75%
35	64	2	16	22.50%
35	64	2	8	27.50%
35	64	2	4	45.00%
35	64	2	2	65.00%
35	64	4	32	47.50%
35	64	4	16	75.00%
35	64	4	8	100.00%
35	64	4	4	81.25%
35	64	4	2	65.00%
35	64	8	32	86.25%
35	64	8	16	98.75%
35	64	8	8	98.75%
35	64	8	4	100.00%
35	64	8	2	100.00%
35	64	10	32	87.50%
35	64	10	16	100.00%
35	64	10	8	100.00%
35	64	10	4	100.00%
35	64	10	2	100.00%
35	64	12	32	93.75%
35	64	12	16	88.75%
35	64	12	8	100.00%
35	64	12	4	100.00%
35	64	12	2	100.00%
35	64	14	32	97.50%
35	64	14	16	100.00%
35	64	14	8	100.00%
35	64	14	4	100.00%
35	64	14	2	100.00%
35	64	16	32	100.00%
35	64	16	16	100.00%
35	64	16	8	100.00%
35	64	16	4	100.00%
35	64	16	2	100.00%
35	128	2	32	28.75%
35	128	2	16	21.25%
35	128	2	8	50.00%
35	128	2	4	61.25%
35	128	2	2	78.75%
35	128	4	32	75.00%
35	128	4	16	82.50%
35	128	4	8	96.25%
35	128	4	4	87.50%
35	128	4	2	93.75%
35	128	8	32	75.00%
35	128	8	16	87.50%
35	128	8	8	100.00%
35	128	8	4	100.00%
35	128	8	2	100.00%
35	128	10	32	98.75%
35	128	10	16	100.00%
35	128	10	8	100.00%
35	128	10	4	100.00%
35	128	10	2	100.00%
35	128	12	32	100.00%
35	128	12	16	100.00%
35	128	12	8	100.00%
35	128	12	4	100.00%
35	128	12	2	100.00%
35	128	14	32	100.00%
35	128	14	16	100.00%
35	128	14	8	100.00%
35	128	14	4	100.00%
35	128	14	2	100.00%
35	128	16	32	97.50%
35	128	16	16	100.00%
35	128	16	8	100.00%
35	128	16	4	100.00%
35	128	16	2	100.00%
Jumlah Epoch	Jumlah Input	Jumlah Neuron	Jumlah Batch Size	Akurasi (%)
40	2	2	32	15.00%
40	2	2	16	16.25%
40	2	2	8	16.25%
40	2	2	4	12.50%
40	2	2	2	18.75%
40	2	4	32	12.50%
40	2	4	16	7.50%
40	2	4	8	21.25%
40	2	4	4	16.25%
40	2	4	2	23.75%
40	2	8	32	17.50%
40	2	8	16	8.75%
40	2	8	8	18.75%
40	2	8	4	20.00%
40	2	8	2	25.00%
40	2	10	32	12.50%
40	2	10	16	13.75%
40	2	10	8	20.00%
40	2	10	4	20.00%
40	2	10	2	25.00%
40	2	12	32	13.75%
40	2	12	16	10.00%
40	2	12	8	10.00%
40	2	12	4	21.25%
40	2	12	2	22.50%
40	2	14	32	16.25%
40	2	14	16	17.50%
40	2	14	8	20.00%
40	2	14	4	20.00%
40	2	14	2	23.75%
40	2	16	32	8.75%
40	2	16	16	20.00%
40	2	16	8	20.00%
40	2	16	4	20.00%
40	2	16	2	22.50%
40	4	2	32	13.75%
40	4	2	16	11.25%
40	4	2	8	20.00%
40	4	2	4	15.00%
40	4	2	2	20.00%
40	4	4	32	16.25%
40	4	4	16	13.75%
40	4	4	8	18.75%
40	4	4	4	21.25%
40	4	4	2	13.75%
40	4	8	32	17.50%
40	4	8	16	22.50%
40	4	8	8	23.75%
40	4	8	4	22.50%
40	4	8	2	23.75%
40	4	10	32	20.00%
40	4	10	16	22.50%
40	4	10	8	16.25%
40	4	10	4	25.00%
40	4	10	2	22.50%
40	4	12	32	20.00%
40	4	12	16	32.50%
40	4	12	8	23.75%
40	4	12	4	23.75%
40	4	12	2	32.50%
40	4	14	32	17.50%
40	4	14	16	27.50%
40	4	14	8	22.50%
40	4	14	4	26.25%
40	4	14	2	32.50%
40	4	16	32	23.75%
40	4	16	16	20.00%
40	4	16	8	26.25%
40	4	16	4	21.25%
40	4	16	2	28.75%
40	8	2	32	11.25%
40	8	2	16	22.50%
40	8	2	8	15.00%
40	8	2	4	17.50%
40	8	2	2	11.25%
40	8	4	32	15.00%
40	8	4	16	13.75%
40	8	4	8	15.00%
40	8	4	4	21.25%
40	8	4	2	12.50%
40	8	8	32	17.50%
40	8	8	16	20.00%
40	8	8	8	22.50%
40	8	8	4	27.50%
40	8	8	2	31.25%
40	8	10	32	33.75%
40	8	10	16	31.25%
40	8	10	8	35.00%
40	8	10	4	35.00%
40	8	10	2	30.00%
40	8	12	32	18.75%
40	8	12	16	33.75%
40	8	12	8	32.50%
40	8	12	4	33.75%
40	8	12	2	33.75%
40	8	14	32	30.00%
40	8	14	16	30.00%
40	8	14	8	28.75%
40	8	14	4	36.25%
40	8	14	2	37.50%
40	8	16	32	31.25%
40	8	16	16	25.00%
40	8	16	8	35.00%
40	8	16	4	40.00%
40	8	16	2	37.50%
40	16	2	32	16.25%
40	16	2	16	30.00%
40	16	2	8	13.75%
40	16	2	4	31.25%
40	16	2	2	33.75%
40	16	4	32	23.75%
40	16	4	16	25.00%
40	16	4	8	30.00%
40	16	4	4	43.75%
40	16	4	2	47.50%
40	16	8	32	23.75%
40	16	8	16	31.25%
40	16	8	8	36.25%
40	16	8	4	48.75%
40	16	8	2	47.50%
40	16	10	32	28.75%
40	16	10	16	33.75%
40	16	10	8	43.75%
40	16	10	4	47.50%
40	16	10	2	51.25%
40	16	12	32	38.75%
40	16	12	16	47.50%
40	16	12	8	46.25%
40	16	12	4	48.75%
40	16	12	2	61.25%
40	16	14	32	40.00%
40	16	14	16	47.50%
40	16	14	8	46.25%
40	16	14	4	51.25%
40	16	14	2	53.75%
40	16	16	32	26.25%
40	16	16	16	46.25%
40	16	16	8	46.25%
40	16	16	4	48.75%
40	16	16	2	55.00%
40	32	2	32	21.25%
40	32	2	16	30.00%
40	32	2	8	43.75%
40	32	2	4	48.75%
40	32	2	2	66.25%
40	32	4	32	41.25%
40	32	4	16	47.50%
40	32	4	8	83.75%
40	32	4	4	91.25%
40	32	4	2	73.75%
40	32	8	32	48.75%
40	32	8	16	67.50%
40	32	8	8	80.00%
40	32	8	4	98.75%
40	32	8	2	100.00%
40	32	10	32	87.50%
40	32	10	16	65.00%
40	32	10	8	100.00%
40	32	10	4	98.75%
40	32	10	2	98.75%
40	32	12	32	62.50%
40	32	12	16	88.75%
40	32	12	8	100.00%
40	32	12	4	98.75%
40	32	12	2	98.75%
40	32	14	32	75.00%
40	32	14	16	93.75%
40	32	14	8	100.00%
40	32	14	4	100.00%
40	32	14	2	100.00%
40	32	16	32	81.25%
40	32	16	16	93.75%
40	32	16	8	98.75%
40	32	16	4	100.00%
40	32	16	2	100.00%
40	64	2	32	26.25%
40	64	2	16	45.00%
40	64	2	8	60.00%
40	64	2	4	50.00%
40	64	2	2	76.25%
40	64	4	32	43.75%
40	64	4	16	56.25%
40	64	4	8	82.50%
40	64	4	4	96.25%
40	64	4	2	100.00%
40	64	8	32	87.50%
40	64	8	16	100.00%
40	64	8	8	100.00%
40	64	8	4	100.00%
40	64	8	2	100.00%
40	64	10	32	86.25%
40	64	10	16	100.00%
40	64	10	8	100.00%
40	64	10	4	100.00%
40	64	10	2	100.00%
40	64	12	32	100.00%
40	64	12	16	100.00%
40	64	12	8	100.00%
40	64	12	4	100.00%
40	64	12	2	100.00%
40	64	14	32	98.75%
40	64	14	16	100.00%
40	64	14	8	100.00%
40	64	14	4	100.00%
40	64	14	2	100.00%
40	64	16	32	100.00%
40	64	16	16	100.00%
40	64	16	8	100.00%
40	64	16	4	100.00%
40	64	16	2	100.00%
40	128	2	32	25.00%
40	128	2	16	50.00%
40	128	2	8	37.50%
40	128	2	4	51.25%
40	128	2	2	75.00%
40	128	4	32	67.50%
40	128	4	16	72.50%
40	128	4	8	71.25%
40	128	4	4	100.00%
40	128	4	2	100.00%
40	128	8	32	88.75%
40	128	8	16	100.00%
40	128	8	8	100.00%
40	128	8	4	100.00%
40	128	8	2	100.00%
40	128	10	32	91.25%
40	128	10	16	100.00%
40	128	10	8	100.00%
40	128	10	4	100.00%
40	128	10	2	100.00%
40	128	12	32	100.00%
40	128	12	16	100.00%
40	128	12	8	100.00%
40	128	12	4	100.00%
40	128	12	2	100.00%
40	128	14	32	100.00%
40	128	14	16	100.00%
40	128	14	8	100.00%
40	128	14	4	100.00%
40	128	14	2	100.00%
40	128	16	32	100.00%
40	128	16	16	100.00%
40	128	16	8	100.00%
40	128	16	4	100.00%
40	128	16	2	100.00%
Jumlah Epoch	Jumlah Input	Jumlah Neuron	Jumlah Batch Size	Akurasi (%)			
45	2	2	32	13.75%			
45	2	2	16	12.50%			52.82%
45	2	2	8	11.25%			
45	2	2	4	17.50%			
45	2	2	2	12.50%			
45	2	4	32	16.25%			
45	2	4	16	18.75%			
45	2	4	8	12.50%			
45	2	4	4	12.50%			
45	2	4	2	26.25%			
45	2	8	32	15.00%			
45	2	8	16	10.00%			
45	2	8	8	15.00%			
45	2	8	4	20.00%			
45	2	8	2	22.50%			
45	2	10	32	12.50%			
45	2	10	16	17.50%			
45	2	10	8	20.00%			
45	2	10	4	20.00%			
45	2	10	2	26.25%			
45	2	12	32	11.25%			
45	2	12	16	10.00%			
45	2	12	8	17.50%			
45	2	12	4	20.00%			
45	2	12	2	21.25%			
45	2	14	32	16.25%			
45	2	14	16	15.00%			
45	2	14	8	13.75%			
45	2	14	4	21.25%			
45	2	14	2	21.25%			
45	2	16	32	16.25%			
45	2	16	16	17.50%			
45	2	16	8	20.00%			
45	2	16	4	22.50%			
45	2	16	2	25.00%			
45	4	2	32	10.00%			
45	4	2	16	12.50%			
45	4	2	8	15.00%			
45	4	2	4	20.00%			
45	4	2	2	21.25%			
45	4	4	32	21.25%			
45	4	4	16	20.00%			
45	4	4	8	26.25%			
45	4	4	4	15.00%			
45	4	4	2	17.50%			
45	4	8	32	22.50%			
45	4	8	16	22.50%			
45	4	8	8	12.50%			
45	4	8	4	23.75%			
45	4	8	2	27.50%			
45	4	10	32	26.25%			
45	4	10	16	26.25%			
45	4	10	8	17.50%			
45	4	10	4	30.00%			
45	4	10	2	26.25%			
45	4	12	32	11.25%			
45	4	12	16	17.50%			
45	4	12	8	23.75%			
45	4	12	4	26.25%			
45	4	12	2	23.75%			
45	4	14	32	17.50%			
45	4	14	16	27.50%			
45	4	14	8	18.75%			
45	4	14	4	21.25%			
45	4	14	2	32.50%			
45	4	16	32	25.00%			
45	4	16	16	17.50%			
45	4	16	8	26.25%			
45	4	16	4	22.50%			
45	4	16	2	31.25%			
45	8	2	32	12.50%			
45	8	2	16	11.25%			
45	8	2	8	15.00%			
45	8	2	4	25.00%			
45	8	2	2	22.50%			
45	8	4	32	18.75%			
45	8	4	16	18.75%			
45	8	4	8	26.25%			
45	8	4	4	28.75%			
45	8	4	2	35.00%			
45	8	8	32	12.50%			
45	8	8	16	18.75%			
45	8	8	8	30.00%			
45	8	8	4	28.75%			
45	8	8	2	37.50%			
45	8	10	32	27.50%			
45	8	10	16	21.25%			
45	8	10	8	23.75%			
45	8	10	4	28.75%			
45	8	10	2	36.25%			
45	8	12	32	27.50%			
45	8	12	16	18.75%			
45	8	12	8	22.50%			
45	8	12	4	26.25%			
45	8	12	2	36.25%			
45	8	14	32	18.75%			
45	8	14	16	31.25%			
45	8	14	8	30.00%			
45	8	14	4	37.50%			
45	8	14	2	40.00%			
45	8	16	32	35.00%			
45	8	16	16	20.00%			
45	8	16	8	33.75%			
45	8	16	4	36.25%			
45	8	16	2	41.25%			
45	16	2	32	13.75%			
45	16	2	16	25.00%			
45	16	2	8	28.75%			
45	16	2	4	31.25%			
45	16	2	2	22.50%			
45	16	4	32	35.00%			
45	16	4	16	23.75%			
45	16	4	8	42.50%			
45	16	4	4	35.00%			
45	16	4	2	45.00%			
45	16	8	32	33.75%			
45	16	8	16	27.50%			
45	16	8	8	40.00%			
45	16	8	4	52.50%			
45	16	8	2	52.50%			
45	16	10	32	21.25%			
45	16	10	16	43.75%			
45	16	10	8	47.50%			
45	16	10	4	53.75%			
45	16	10	2	58.75%			
45	16	12	32	31.25%			
45	16	12	16	33.75%			
45	16	12	8	57.50%			
45	16	12	4	51.25%			
45	16	12	2	57.50%			
45	16	14	32	40.00%			
45	16	14	16	26.25%			
45	16	14	8	46.25%			
45	16	14	4	57.50%			
45	16	14	2	62.50%			
45	16	16	32	43.75%			
45	16	16	16	36.25%			
45	16	16	8	55.00%			
45	16	16	4	63.75%			
45	16	16	2	62.50%			
45	32	2	32	31.25%			
45	32	2	16	17.50%			
45	32	2	8	41.25%			
45	32	2	4	42.50%			
45	32	2	2	31.25%			
45	32	4	32	13.75%			
45	32	4	16	67.50%			
45	32	4	8	68.75%			
45	32	4	4	68.75%			
45	32	4	2	98.75%			
45	32	8	32	62.50%			
45	32	8	16	83.75%			
45	32	8	8	97.50%			
45	32	8	4	100.00%			
45	32	8	2	100.00%			
45	32	10	32	70.00%			
45	32	10	16	98.75%			
45	32	10	8	97.50%			
45	32	10	4	98.75%			
45	32	10	2	100.00%			
45	32	12	32	97.50%			
45	32	12	16	97.50%			
45	32	12	8	97.50%			
45	32	12	4	97.50%			
45	32	12	2	100.00%			
45	32	14	32	96.25%			
45	32	14	16	100.00%			
45	32	14	8	98.75%			
45	32	14	4	98.75%			
45	32	14	2	100.00%			
45	32	16	32	80.00%			
45	32	16	16	98.75%			
45	32	16	8	100.00%			
45	32	16	4	100.00%			
45	32	16	2	100.00%			
45	64	2	32	46.25%			
45	64	2	16	33.75%			
45	64	2	8	48.75%			
45	64	2	4	62.50%			
45	64	2	2	83.75%			
45	64	4	32	61.25%			
45	64	4	16	87.50%			
45	64	4	8	80.00%			
45	64	4	4	87.50%			
45	64	4	2	100.00%			
45	64	8	32	92.50%			
45	64	8	16	96.25%			
45	64	8	8	100.00%			
45	64	8	4	100.00%			
45	64	8	2	100.00%			
45	64	10	32	98.75%			
45	64	10	16	100.00%			
45	64	10	8	100.00%			
45	64	10	4	100.00%			
45	64	10	2	100.00%			
45	64	12	32	97.50%			
45	64	12	16	100.00%			
45	64	12	8	100.00%			
45	64	12	4	100.00%			
45	64	12	2	100.00%			
45	64	14	32	87.50%			
45	64	14	16	100.00%			
45	64	14	8	100.00%			
45	64	14	4	100.00%			
45	64	14	2	100.00%			
45	64	16	32	100.00%			
